"sub","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","trial","y","S","J","JV"
22,"br",-22,16,1,294,2709,672304,"64de82825cf36e603b0b1082",1,23,8,11,0.0748299319727891,20,1,1
22,"br",-20,-22,1,206,1804,674110,"64de82825cf36e603b0b1082",1,27,-16,12,0.0970873786407767,20,1,1
22,"br",-22,-12,1,243,2729,676850,"64de82825cf36e603b0b1082",1,27,27,13,0.0905349794238683,20,1,1
22,"br",-25,13,1,289,3387,680243,"64de82825cf36e603b0b1082",1,-24,1,14,0.0865051903114187,20,1,1
22,"br",-20,13,1,250,3274,683524,"64de82825cf36e603b0b1082",1,-1,22,15,0.08,20,1,1
22,"eb",60,48,2,54,3644,717370,"64de82825cf36e603b0b1082",2,0,0,1,0.111111111111111,20,2,4
22,"eb",49,45,2,40,3230,720607,"64de82825cf36e603b0b1082",2,0,0,2,0.225,20,2,4
22,"eb",59,48,2,52,3449,724058,"64de82825cf36e603b0b1082",2,0,0,3,0.134615384615385,20,2,4
22,"eb",38,26,2,30,2279,726339,"64de82825cf36e603b0b1082",2,0,0,4,0.266666666666667,20,2,4
22,"eb",41,51,2,35,3130,729476,"64de82825cf36e603b0b1082",2,0,0,5,0.171428571428571,20,2,4
22,"eb",44,43,2,40,2450,731928,"64de82825cf36e603b0b1082",2,0,0,6,0.1,20,2,4
22,"eb",44,54,2,39,3977,735911,"64de82825cf36e603b0b1082",2,0,0,7,0.128205128205128,20,2,4
22,"eb",46,32,2,43,4103,740025,"64de82825cf36e603b0b1082",2,0,0,8,0.0697674418604651,20,2,4
22,"eb",36,39,2,31,5231,745264,"64de82825cf36e603b0b1082",2,0,0,9,0.161290322580645,20,2,4
22,"eb",53,45,2,48,3710,748982,"64de82825cf36e603b0b1082",2,0,0,10,0.104166666666667,20,2,4
22,"eb",41,41,2,36,4143,753128,"64de82825cf36e603b0b1082",2,0,0,11,0.138888888888889,20,2,4
22,"eb",51,25,2,45,4668,757808,"64de82825cf36e603b0b1082",2,0,0,12,0.133333333333333,20,2,4
22,"eb",61,24,2,53,5086,762896,"64de82825cf36e603b0b1082",2,0,0,13,0.150943396226415,20,2,4
22,"eb",56,28,2,52,4299,767204,"64de82825cf36e603b0b1082",2,0,0,14,0.0769230769230769,20,2,4
22,"eb",41,54,2,34,4063,771275,"64de82825cf36e603b0b1082",2,0,0,15,0.205882352941176,20,2,4
22,"br",25,30,2,219,3112,817317,"64de82825cf36e603b0b1082",2,15,-20,1,0.114155251141553,20,1,2
22,"br",21,-27,2,217,5544,822866,"64de82825cf36e603b0b1082",2,-24,29,2,0.0967741935483871,20,1,2
22,"br",24,-20,2,220,3794,826662,"64de82825cf36e603b0b1082",2,-11,6,3,0.109090909090909,20,1,2
22,"br",21,-11,2,270,4728,831394,"64de82825cf36e603b0b1082",2,26,12,4,0.0777777777777778,20,1,2
22,"br",21,-18,2,214,4059,835458,"64de82825cf36e603b0b1082",2,20,15,5,0.0981308411214953,20,1,2
22,"br",21,23,2,228,2534,837998,"64de82825cf36e603b0b1082",2,0,-11,6,0.0921052631578947,20,1,2
22,"br",22,18,2,205,3316,841326,"64de82825cf36e603b0b1082",2,-11,25,7,0.107317073170732,20,1,2
22,"br",22,24,2,231,2008,843342,"64de82825cf36e603b0b1082",2,28,0,8,0.0952380952380952,20,1,2
22,"br",23,25,2,248,2657,846012,"64de82825cf36e603b0b1082",2,-29,13,9,0.092741935483871,20,1,2
22,"br",26,29,2,220,2336,848351,"64de82825cf36e603b0b1082",2,29,27,10,0.118181818181818,20,1,2
22,"br",22,14,2,247,3130,851497,"64de82825cf36e603b0b1082",2,14,1,11,0.0890688259109312,20,1,2
22,"br",23,19,2,234,3466,854967,"64de82825cf36e603b0b1082",2,-19,17,12,0.0982905982905983,20,1,2
22,"br",22,29,2,207,2650,857623,"64de82825cf36e603b0b1082",2,-20,11,13,0.106280193236715,20,1,2
22,"br",22,18,2,233,1807,859432,"64de82825cf36e603b0b1082",2,5,-9,14,0.0944206008583691,20,1,2
22,"br",21,28,2,237,3831,863267,"64de82825cf36e603b0b1082",2,13,5,15,0.0886075949367089,20,1,2
22,"zol",0.79,0.51,2,NA,8000,887638,"64de82825cf36e603b0b1082",2,2,16,1,-0.79,20,5,10
22,"zol",-1.55,-0.65,2,NA,5989,893639,"64de82825cf36e603b0b1082",2,-26,-20,2,1.55,20,5,10
22,"zol",-1.87,0.47,2,NA,5436,899078,"64de82825cf36e603b0b1082",2,-5,-27,3,1.87,20,5,10
22,"zol",-1.62,0.32,2,NA,3833,902919,"64de82825cf36e603b0b1082",2,-6,-20,4,1.62,20,5,10
22,"zol",-1.71,0.51,2,NA,3896,906819,"64de82825cf36e603b0b1082",2,-12,19,5,1.71,20,5,10
22,"zol",-2.03,0.03,2,NA,3594,910419,"64de82825cf36e603b0b1082",2,-5,7,6,2.03,20,5,10
22,"zol",-2.18,0.48,2,NA,4085,914506,"64de82825cf36e603b0b1082",2,14,-16,7,2.18,20,5,10
22,"zol",-1.46,-0.24,2,NA,3282,917797,"64de82825cf36e603b0b1082",2,13,9,8,1.46,20,5,10
22,"zol",-1.57,0.67,2,NA,5892,923691,"64de82825cf36e603b0b1082",2,1,-4,9,1.57,20,5,10
22,"zol",-1.22,0.22,2,NA,2217,925912,"64de82825cf36e603b0b1082",2,-6,-26,10,1.22,20,5,10
22,"zol",-1.54,0.24,2,NA,2685,928607,"64de82825cf36e603b0b1082",2,20,29,11,1.54,20,5,10
22,"zol",-2.05,0.65,2,NA,2168,930781,"64de82825cf36e603b0b1082",2,-4,28,12,2.05,20,5,10
22,"zol",-1.73,-0.17,2,NA,5756,936542,"64de82825cf36e603b0b1082",2,20,-26,13,1.73,20,5,10
22,"zol",-2.16,-0.44,2,NA,3647,940198,"64de82825cf36e603b0b1082",2,-14,4,14,2.16,20,5,10
22,"zol",-1.6,0.6,2,NA,2054,942262,"64de82825cf36e603b0b1082",2,15,27,15,1.6,20,5,10
22,"pz",77,60,1,36,2364,974877,"64de82825cf36e603b0b1082",2,NA,NA,1,1.13888888888889,20,4,7
22,"pz",99,41,1,59,5749,980631,"64de82825cf36e603b0b1082",2,NA,NA,2,0.677966101694915,20,4,7
22,"pz",89,60,1,47,4873,985512,"64de82825cf36e603b0b1082",2,NA,NA,3,0.893617021276596,20,4,7
22,"pz",51,27,1,31,3963,989481,"64de82825cf36e603b0b1082",2,NA,NA,4,0.645161290322581,20,4,7
22,"pz",68,49,1,39,3828,993314,"64de82825cf36e603b0b1082",2,NA,NA,5,0.743589743589744,20,4,7
22,"pz",71,21,1,46,3180,996507,"64de82825cf36e603b0b1082",2,NA,NA,6,0.543478260869565,20,4,7
22,"pz",44,57,1,27,3157,999674,"64de82825cf36e603b0b1082",2,NA,NA,7,0.62962962962963,20,4,7
22,"pz",33,50,1,20,4558,1004241,"64de82825cf36e603b0b1082",2,NA,NA,8,0.65,20,4,7
22,"pz",78,40,1,50,2681,1006928,"64de82825cf36e603b0b1082",2,NA,NA,9,0.56,20,4,7
22,"pz",49,58,1,31,4547,1011479,"64de82825cf36e603b0b1082",2,NA,NA,10,0.580645161290323,20,4,7
22,"pz",52,45,1,29,2929,1014411,"64de82825cf36e603b0b1082",2,NA,NA,11,0.793103448275862,20,4,7
22,"pz",77,57,1,50,2538,1016955,"64de82825cf36e603b0b1082",2,NA,NA,12,0.54,20,4,7
22,"pz",87,49,1,46,2883,1019845,"64de82825cf36e603b0b1082",2,NA,NA,13,0.891304347826087,20,4,7
22,"pz",78,36,1,50,3103,1022955,"64de82825cf36e603b0b1082",2,NA,NA,14,0.56,20,4,7
22,"pz",43,57,1,30,6039,1029000,"64de82825cf36e603b0b1082",2,NA,NA,15,0.433333333333333,20,4,7
22,"pog",195,145,1,158,3175,1047268,"64de82825cf36e603b0b1082",2,0,0,1,37,20,3,5
22,"pog",172,184,1,127,3606,1050878,"64de82825cf36e603b0b1082",2,0,0,2,45,20,3,5
22,"pog",209,173,1,167,3422,1054304,"64de82825cf36e603b0b1082",2,0,0,3,42,20,3,5
22,"pog",220,104,1,175,4479,1058795,"64de82825cf36e603b0b1082",2,0,0,4,45,20,3,5
22,"pog",190,220,1,139,5472,1064271,"64de82825cf36e603b0b1082",2,0,0,5,51,20,3,5
22,"pog",168,186,1,122,3305,1067578,"64de82825cf36e603b0b1082",2,0,0,6,46,20,3,5
22,"pog",247,103,1,195,6213,1073795,"64de82825cf36e603b0b1082",2,0,0,7,52,20,3,5
22,"pog",201,115,1,154,3646,1077446,"64de82825cf36e603b0b1082",2,0,0,8,47,20,3,5
22,"pog",255,103,1,200,4517,1081970,"64de82825cf36e603b0b1082",2,0,0,9,55,20,3,5
22,"pog",246,112,1,198,4704,1086677,"64de82825cf36e603b0b1082",2,0,0,10,48,20,3,5
22,"pog",238,178,1,194,2772,1089454,"64de82825cf36e603b0b1082",2,0,0,11,44,20,3,5
22,"pog",243,133,1,200,5595,1095060,"64de82825cf36e603b0b1082",2,0,0,12,43,20,3,5
22,"pog",203,197,1,167,2811,1097872,"64de82825cf36e603b0b1082",2,0,0,13,36,20,3,5
22,"pog",234,200,1,194,3739,1101615,"64de82825cf36e603b0b1082",2,0,0,14,40,20,3,5
22,"pog",163,157,1,123,3634,1105254,"64de82825cf36e603b0b1082",2,0,0,15,40,20,3,5
23,"zol",-0.67,0.17,2,NA,5938,98183,"64e50d273756e3a4120209f6",1,29,25,1,0.67,21,5,10
23,"zol",-0.86,0.06,2,NA,6264,104455,"64e50d273756e3a4120209f6",1,-4,-18,2,0.86,21,5,10
23,"zol",-0.48,-0.02,2,NA,5515,109974,"64e50d273756e3a4120209f6",1,6,-19,3,0.48,21,5,10
23,"zol",-0.64,-0.16,2,NA,4390,114374,"64e50d273756e3a4120209f6",1,-3,12,4,0.64,21,5,10
23,"zol",-0.53,-0.27,2,NA,4247,118630,"64e50d273756e3a4120209f6",1,-10,5,5,0.53,21,5,10
23,"zol",-0.53,-0.17,2,NA,4423,123062,"64e50d273756e3a4120209f6",1,-19,8,6,0.53,21,5,10
23,"zol",-0.89,0.39,2,NA,3533,126605,"64e50d273756e3a4120209f6",1,12,-3,7,0.89,21,5,10
23,"zol",-0.72,0.22,2,NA,3295,129903,"64e50d273756e3a4120209f6",1,2,-2,8,0.72,21,5,10
23,"zol",-0.82,0.72,2,NA,2607,132517,"64e50d273756e3a4120209f6",1,23,29,9,0.82,21,5,10
23,"zol",-0.59,0.39,2,NA,2815,135334,"64e50d273756e3a4120209f6",1,-3,22,10,0.59,21,5,10
23,"zol",-0.49,-0.61,2,NA,4720,140063,"64e50d273756e3a4120209f6",1,-25,1,11,0.49,21,5,10
23,"zol",-0.69,-0.01,2,NA,4496,144566,"64e50d273756e3a4120209f6",1,-29,-2,12,0.69,21,5,10
23,"zol",-0.68,-0.12,2,NA,4401,148975,"64e50d273756e3a4120209f6",1,27,-9,13,0.68,21,5,10
23,"zol",-0.7,0.4,2,NA,7416,156399,"64e50d273756e3a4120209f6",1,-20,0,14,0.7,21,5,10
23,"zol",-0.91,-0.49,2,NA,7685,164094,"64e50d273756e3a4120209f6",1,-26,15,15,0.91,21,5,10
23,"br",12,4,2,236,2466,184950,"64e50d273756e3a4120209f6",1,-7,-13,1,0.0508474576271186,21,1,2
23,"br",19,24,2,227,3485,188446,"64e50d273756e3a4120209f6",1,0,23,2,0.0837004405286344,21,1,2
23,"br",18,20,2,252,2596,191046,"64e50d273756e3a4120209f6",1,-10,-29,3,0.0714285714285714,21,1,2
23,"br",17,18,2,231,2234,193286,"64e50d273756e3a4120209f6",1,-16,1,4,0.0735930735930736,21,1,2
23,"br",13,-16,2,259,5147,198438,"64e50d273756e3a4120209f6",1,-11,27,5,0.0501930501930502,21,1,2
23,"br",13,-16,2,258,4160,202599,"64e50d273756e3a4120209f6",1,17,-15,6,0.0503875968992248,21,1,2
23,"br",17,21,2,255,3019,205622,"64e50d273756e3a4120209f6",1,-11,26,7,0.0666666666666667,21,1,2
23,"br",21,17,2,272,3845,209470,"64e50d273756e3a4120209f6",1,23,-24,8,0.0772058823529412,21,1,2
23,"br",20,19,2,294,2330,211806,"64e50d273756e3a4120209f6",1,4,19,9,0.0680272108843537,21,1,2
23,"br",13,5,2,289,3386,215198,"64e50d273756e3a4120209f6",1,-4,28,10,0.0449826989619377,21,1,2
23,"br",16,1,2,219,5304,220507,"64e50d273756e3a4120209f6",1,29,28,11,0.0730593607305936,21,1,2
23,"br",13,-26,2,238,3727,224239,"64e50d273756e3a4120209f6",1,28,8,12,0.0546218487394958,21,1,2
23,"br",18,-2,2,222,3228,227471,"64e50d273756e3a4120209f6",1,11,-10,13,0.0810810810810811,21,1,2
23,"br",15,8,2,247,2378,229855,"64e50d273756e3a4120209f6",1,2,-9,14,0.0607287449392713,21,1,2
23,"br",20,15,2,274,3962,233823,"64e50d273756e3a4120209f6",1,20,29,15,0.072992700729927,21,1,2
23,"pz",37,27,2,43,4517,272759,"64e50d273756e3a4120209f6",1,NA,NA,1,0.13953488372093,21,4,8
23,"pz",37,32,2,47,3475,276240,"64e50d273756e3a4120209f6",1,NA,NA,2,0.212765957446809,21,4,8
23,"pz",31,45,2,37,3979,280223,"64e50d273756e3a4120209f6",1,NA,NA,3,0.162162162162162,21,4,8
23,"pz",24,42,2,27,5002,285230,"64e50d273756e3a4120209f6",1,NA,NA,4,0.111111111111111,21,4,8
23,"pz",24,21,2,33,3412,288646,"64e50d273756e3a4120209f6",1,NA,NA,5,0.272727272727273,21,4,8
23,"pz",16,35,2,20,4323,292975,"64e50d273756e3a4120209f6",1,NA,NA,6,0.2,21,4,8
23,"pz",29,22,2,40,4739,297718,"64e50d273756e3a4120209f6",1,NA,NA,7,0.275,21,4,8
23,"pz",25,44,2,30,5051,302774,"64e50d273756e3a4120209f6",1,NA,NA,8,0.166666666666667,21,4,8
23,"pz",41,37,2,50,4621,307399,"64e50d273756e3a4120209f6",1,NA,NA,9,0.18,21,4,8
23,"pz",29,49,2,34,5300,312703,"64e50d273756e3a4120209f6",1,NA,NA,10,0.147058823529412,21,4,8
23,"pz",19,26,2,21,3466,316175,"64e50d273756e3a4120209f6",1,NA,NA,11,0.0952380952380952,21,4,8
23,"pz",40,45,2,49,6378,322558,"64e50d273756e3a4120209f6",1,NA,NA,12,0.183673469387755,21,4,8
23,"pz",31,38,2,34,3812,326374,"64e50d273756e3a4120209f6",1,NA,NA,13,0.0882352941176471,21,4,8
23,"pz",48,50,2,57,3292,329670,"64e50d273756e3a4120209f6",1,NA,NA,14,0.157894736842105,21,4,8
23,"pz",44,49,2,56,5925,335598,"64e50d273756e3a4120209f6",1,NA,NA,15,0.214285714285714,21,4,8
23,"eb",46,54,1,54,2921,374055,"64e50d273756e3a4120209f6",1,0,0,1,0.148148148148148,21,2,3
23,"eb",25,32,1,28,5144,379206,"64e50d273756e3a4120209f6",1,0,0,2,0.107142857142857,21,2,3
23,"eb",34,30,1,39,3557,382767,"64e50d273756e3a4120209f6",1,0,0,3,0.128205128205128,21,2,3
23,"eb",40,41,1,44,3522,386295,"64e50d273756e3a4120209f6",1,0,0,4,0.0909090909090909,21,2,3
23,"eb",31,32,1,34,3053,389351,"64e50d273756e3a4120209f6",1,0,0,5,0.0882352941176471,21,2,3
23,"eb",33,53,1,36,5885,395239,"64e50d273756e3a4120209f6",1,0,0,6,0.0833333333333333,21,2,3
23,"eb",28,42,1,28,3956,399199,"64e50d273756e3a4120209f6",1,0,0,7,0,21,2,3
23,"eb",34,31,1,37,3786,402990,"64e50d273756e3a4120209f6",1,0,0,8,0.0810810810810811,21,2,3
23,"eb",34,26,1,39,4453,407447,"64e50d273756e3a4120209f6",1,0,0,9,0.128205128205128,21,2,3
23,"eb",25,54,1,25,5732,413183,"64e50d273756e3a4120209f6",1,0,0,10,0,21,2,3
23,"eb",50,44,1,54,4708,417895,"64e50d273756e3a4120209f6",1,0,0,11,0.0740740740740741,21,2,3
23,"eb",45,35,1,50,4458,422359,"64e50d273756e3a4120209f6",1,0,0,12,0.1,21,2,3
23,"eb",44,42,1,51,2714,425079,"64e50d273756e3a4120209f6",1,0,0,13,0.137254901960784,21,2,3
23,"eb",31,46,1,31,5386,430470,"64e50d273756e3a4120209f6",1,0,0,14,0,21,2,3
23,"eb",46,48,1,47,4549,435023,"64e50d273756e3a4120209f6",1,0,0,15,0.0212765957446809,21,2,3
23,"pog",301,373,2,309,4245,467439,"64e50d273756e3a4120209f6",1,0,0,1,8,21,3,6
23,"pog",367,381,2,372,5963,473406,"64e50d273756e3a4120209f6",1,0,0,2,5,21,3,6
23,"pog",347,287,2,359,7428,480838,"64e50d273756e3a4120209f6",1,0,0,3,12,21,3,6
23,"pog",335,389,2,352,3677,484518,"64e50d273756e3a4120209f6",1,0,0,4,17,21,3,6
23,"pog",346,280,2,366,3614,488134,"64e50d273756e3a4120209f6",1,0,0,5,20,21,3,6
23,"pog",327,317,2,345,5213,493350,"64e50d273756e3a4120209f6",1,0,0,6,18,21,3,6
23,"pog",350,312,2,366,4325,497678,"64e50d273756e3a4120209f6",1,0,0,7,16,21,3,6
23,"pog",356,332,2,370,4035,501718,"64e50d273756e3a4120209f6",1,0,0,8,14,21,3,6
23,"pog",297,303,2,308,6196,507918,"64e50d273756e3a4120209f6",1,0,0,9,11,21,3,6
23,"pog",317,311,2,326,3376,511295,"64e50d273756e3a4120209f6",1,0,0,10,9,21,3,6
23,"pog",327,363,2,347,4837,516134,"64e50d273756e3a4120209f6",1,0,0,11,20,21,3,6
23,"pog",316,324,2,335,3549,519687,"64e50d273756e3a4120209f6",1,0,0,12,19,21,3,6
23,"pog",298,302,2,308,3108,522798,"64e50d273756e3a4120209f6",1,0,0,13,10,21,3,6
23,"pog",368,384,2,376,5963,528766,"64e50d273756e3a4120209f6",1,0,0,14,8,21,3,6
23,"pog",304,366,2,301,7764,536533,"64e50d273756e3a4120209f6",1,0,0,15,-3,21,3,6
23,"eb",51,24,2,48,5827,571942,"64e50d273756e3a4120209f6",2,0,0,1,0.0625,21,2,4
23,"eb",48,28,2,44,4835,576782,"64e50d273756e3a4120209f6",2,0,0,2,0.0909090909090909,21,2,4
23,"eb",34,24,2,30,5595,582383,"64e50d273756e3a4120209f6",2,0,0,3,0.133333333333333,21,2,4
23,"eb",49,27,2,46,4834,587222,"64e50d273756e3a4120209f6",2,0,0,4,0.0652173913043478,21,2,4
23,"eb",37,28,2,35,4906,592134,"64e50d273756e3a4120209f6",2,0,0,5,0.0571428571428571,21,2,4
23,"eb",37,42,2,36,4692,596830,"64e50d273756e3a4120209f6",2,0,0,6,0.0277777777777778,21,2,4
23,"eb",51,42,2,51,5315,602150,"64e50d273756e3a4120209f6",2,0,0,7,0,21,2,4
23,"eb",29,50,2,29,5754,607910,"64e50d273756e3a4120209f6",2,0,0,8,0,21,2,4
23,"eb",47,32,2,47,5522,613438,"64e50d273756e3a4120209f6",2,0,0,9,0,21,2,4
23,"eb",44,26,2,45,5068,618510,"64e50d273756e3a4120209f6",2,0,0,10,-0.0222222222222222,21,2,4
23,"eb",40,43,2,38,4754,623270,"64e50d273756e3a4120209f6",2,0,0,11,0.0526315789473684,21,2,4
23,"eb",43,51,2,41,6986,630262,"64e50d273756e3a4120209f6",2,0,0,12,0.048780487804878,21,2,4
23,"eb",51,46,2,52,6241,636510,"64e50d273756e3a4120209f6",2,0,0,13,-0.0192307692307692,21,2,4
23,"eb",45,41,2,46,4877,641391,"64e50d273756e3a4120209f6",2,0,0,14,-0.0217391304347826,21,2,4
23,"eb",22,49,2,24,5603,646999,"64e50d273756e3a4120209f6",2,0,0,15,-0.0833333333333333,21,2,4
23,"pz",69,44,1,51,4419,678959,"64e50d273756e3a4120209f6",2,NA,NA,1,0.352941176470588,21,4,7
23,"pz",68,28,1,55,5395,684359,"64e50d273756e3a4120209f6",2,NA,NA,2,0.236363636363636,21,4,7
23,"pz",53,44,1,40,2819,687183,"64e50d273756e3a4120209f6",2,NA,NA,3,0.325,21,4,7
23,"pz",38,48,1,30,4748,691935,"64e50d273756e3a4120209f6",2,NA,NA,4,0.266666666666667,21,4,7
23,"pz",42,47,1,30,4194,696135,"64e50d273756e3a4120209f6",2,NA,NA,5,0.4,21,4,7
23,"pz",34,24,1,26,4908,701046,"64e50d273756e3a4120209f6",2,NA,NA,6,0.307692307692308,21,4,7
23,"pz",38,53,1,28,4722,705774,"64e50d273756e3a4120209f6",2,NA,NA,7,0.357142857142857,21,4,7
23,"pz",66,50,1,46,5235,711014,"64e50d273756e3a4120209f6",2,NA,NA,8,0.434782608695652,21,4,7
23,"pz",37,32,1,28,2891,713910,"64e50d273756e3a4120209f6",2,NA,NA,9,0.321428571428571,21,4,7
23,"pz",40,26,1,29,3851,717766,"64e50d273756e3a4120209f6",2,NA,NA,10,0.379310344827586,21,4,7
23,"pz",78,40,1,59,4717,722486,"64e50d273756e3a4120209f6",2,NA,NA,11,0.322033898305085,21,4,7
23,"pz",67,39,1,50,3875,726366,"64e50d273756e3a4120209f6",2,NA,NA,12,0.34,21,4,7
23,"pz",50,34,1,37,4410,730782,"64e50d273756e3a4120209f6",2,NA,NA,13,0.351351351351351,21,4,7
23,"pz",75,27,1,56,6019,736807,"64e50d273756e3a4120209f6",2,NA,NA,14,0.339285714285714,21,4,7
23,"pz",75,55,1,58,6052,742863,"64e50d273756e3a4120209f6",2,NA,NA,15,0.293103448275862,21,4,7
23,"zol",0.56,-0.16,1,NA,5520,763814,"64e50d273756e3a4120209f6",2,27,28,1,0.56,21,5,9
23,"zol",0.74,-0.24,1,NA,3912,767734,"64e50d273756e3a4120209f6",2,8,25,2,0.74,21,5,9
23,"zol",1.07,-0.37,1,NA,4351,772094,"64e50d273756e3a4120209f6",2,-11,4,3,1.07,21,5,9
23,"zol",0.8,-0.3,1,NA,2928,775030,"64e50d273756e3a4120209f6",2,16,19,4,0.8,21,5,9
23,"zol",0.81,-0.11,1,NA,3594,778630,"64e50d273756e3a4120209f6",2,22,-20,5,0.81,21,5,9
23,"zol",0.71,0.39,1,NA,4056,782694,"64e50d273756e3a4120209f6",2,12,-11,6,0.71,21,5,9
23,"zol",0.5,0.7,1,NA,5002,787703,"64e50d273756e3a4120209f6",2,25,10,7,0.5,21,5,9
23,"zol",0.82,-0.12,1,NA,4943,792654,"64e50d273756e3a4120209f6",2,6,-24,8,0.82,21,5,9
23,"zol",0.78,-0.28,1,NA,3241,795902,"64e50d273756e3a4120209f6",2,-30,22,9,0.78,21,5,9
23,"zol",0.87,-0.07,1,NA,5078,800989,"64e50d273756e3a4120209f6",2,30,-3,10,0.87,21,5,9
23,"zol",0.75,-0.05,1,NA,4006,804998,"64e50d273756e3a4120209f6",2,6,16,11,0.75,21,5,9
23,"zol",1.04,-0.04,1,NA,5529,810534,"64e50d273756e3a4120209f6",2,5,-24,12,1.04,21,5,9
23,"zol",0.97,-0.67,1,NA,6161,816703,"64e50d273756e3a4120209f6",2,-10,15,13,0.97,21,5,9
23,"zol",0.9,0.7,1,NA,6187,822894,"64e50d273756e3a4120209f6",2,1,-26,14,0.9,21,5,9
23,"zol",1.01,0.59,1,NA,7224,830126,"64e50d273756e3a4120209f6",2,10,22,15,1.01,21,5,9
23,"br",-16,-21,1,254,2604,841206,"64e50d273756e3a4120209f6",2,10,-24,1,0.062992125984252,21,1,1
23,"br",-16,-21,1,272,3211,844422,"64e50d273756e3a4120209f6",2,-5,7,2,0.0588235294117647,21,1,1
23,"br",-9,13,1,265,3651,848086,"64e50d273756e3a4120209f6",2,9,9,3,0.0339622641509434,21,1,1
23,"br",-7,-29,1,211,3753,851846,"64e50d273756e3a4120209f6",2,-10,-2,4,0.033175355450237,21,1,1
23,"br",-7,-13,1,260,3930,855782,"64e50d273756e3a4120209f6",2,18,14,5,0.0269230769230769,21,1,1
23,"br",-7,-10,1,274,4298,860086,"64e50d273756e3a4120209f6",2,-5,-11,6,0.0255474452554745,21,1,1
23,"br",-6,16,1,209,4339,864430,"64e50d273756e3a4120209f6",2,22,-2,7,0.0287081339712919,21,1,1
23,"br",-9,-22,1,259,4947,869383,"64e50d273756e3a4120209f6",2,-8,-8,8,0.0347490347490347,21,1,1
23,"br",-5,20,1,276,4020,873407,"64e50d273756e3a4120209f6",2,-15,-11,9,0.0181159420289855,21,1,1
23,"br",-11,-24,1,299,3675,877086,"64e50d273756e3a4120209f6",2,23,25,10,0.0367892976588629,21,1,1
23,"br",-11,16,1,287,3205,880294,"64e50d273756e3a4120209f6",2,8,11,11,0.0383275261324042,21,1,1
23,"br",-10,-2,1,225,2010,882310,"64e50d273756e3a4120209f6",2,5,-23,12,0.0444444444444444,21,1,1
23,"br",-9,-21,1,214,5450,887766,"64e50d273756e3a4120209f6",2,-17,24,13,0.0420560747663551,21,1,1
23,"br",-9,-19,1,287,3918,891686,"64e50d273756e3a4120209f6",2,-21,-6,14,0.0313588850174216,21,1,1
23,"br",-11,-10,1,284,3092,894782,"64e50d273756e3a4120209f6",2,-20,-21,15,0.0387323943661972,21,1,1
23,"pog",139,117,1,125,6667,918566,"64e50d273756e3a4120209f6",2,0,0,1,14,21,3,5
23,"pog",160,216,1,143,7027,925599,"64e50d273756e3a4120209f6",2,0,0,2,17,21,3,5
23,"pog",154,136,1,144,6156,931758,"64e50d273756e3a4120209f6",2,0,0,3,10,21,3,5
23,"pog",144,216,1,130,3765,935526,"64e50d273756e3a4120209f6",2,0,0,4,14,21,3,5
23,"pog",135,191,1,122,3459,938990,"64e50d273756e3a4120209f6",2,0,0,5,13,21,3,5
23,"pog",222,150,1,200,4035,943030,"64e50d273756e3a4120209f6",2,0,0,6,22,21,3,5
23,"pog",191,191,1,175,4444,947478,"64e50d273756e3a4120209f6",2,0,0,7,16,21,3,5
23,"pog",211,203,1,195,4915,952398,"64e50d273756e3a4120209f6",2,0,0,8,16,21,3,5
23,"pog",171,139,1,154,3732,956134,"64e50d273756e3a4120209f6",2,0,0,9,17,21,3,5
23,"pog",206,158,1,191,5229,961366,"64e50d273756e3a4120209f6",2,0,0,10,15,21,3,5
23,"pog",162,162,1,146,2371,963742,"64e50d273756e3a4120209f6",2,0,0,11,16,21,3,5
23,"pog",179,199,1,161,5443,969190,"64e50d273756e3a4120209f6",2,0,0,12,18,21,3,5
23,"pog",215,119,1,199,7301,976494,"64e50d273756e3a4120209f6",2,0,0,13,16,21,3,5
23,"pog",181,177,1,173,2717,979214,"64e50d273756e3a4120209f6",2,0,0,14,8,21,3,5
23,"pog",135,105,1,124,7323,986542,"64e50d273756e3a4120209f6",2,0,0,15,11,21,3,5
24,"br",7,-23,2,280,5662,254159,"64e50dfa3fae7c0aa25d123a",1,-5,1,1,0.025,22,1,2
24,"br",14,-1,2,206,4944,259104,"64e50dfa3fae7c0aa25d123a",1,-23,17,2,0.0679611650485437,22,1,2
24,"br",21,22,2,242,3726,262832,"64e50dfa3fae7c0aa25d123a",1,-21,-14,3,0.0867768595041322,22,1,2
24,"br",9,6,2,247,3200,266033,"64e50dfa3fae7c0aa25d123a",1,-9,-1,4,0.0364372469635627,22,1,2
24,"br",9,-3,2,263,4607,270641,"64e50dfa3fae7c0aa25d123a",1,23,15,5,0.0342205323193916,22,1,2
24,"br",9,-16,2,289,6073,276714,"64e50dfa3fae7c0aa25d123a",1,-6,-28,6,0.0311418685121107,22,1,2
24,"br",14,11,2,239,3655,280371,"64e50dfa3fae7c0aa25d123a",1,28,-18,7,0.0585774058577406,22,1,2
24,"br",11,-14,2,232,6744,287116,"64e50dfa3fae7c0aa25d123a",1,-13,22,8,0.0474137931034483,22,1,2
24,"br",22,29,2,261,4295,291411,"64e50dfa3fae7c0aa25d123a",1,-5,12,9,0.0842911877394636,22,1,2
